ADARB2.x,transcripthigh_impactAllnormalized
ADARB2.x,transcriptmoderate_impactADAReditingnormalized
ADARB2.x,transcriptmoderate_impactAGnormalized
ADARB2.x,transcriptmoderate_impactAllnormalized
ADAR_002,ADAR_007
ADAR_002,AtoGnorm
ADAR_002,AtoTnorm
ADAR_002,CtoAnorm
ADAR_002,CtoGnorm
ADAR_002,CtoTnorm
ADAR_002,GtoAnorm
ADAR_002,GtoCnorm
ADAR_002,GtoTnorm
ADAR_002,TtoAnorm.x
ADAR_002,TtoCnorm
ADAR_002,TtoGnorm
ADAR_002,DtoGnorm
ADAR_002,EtoGnorm
ADAR_002,ItoVnorm
ADAR_002,KtoEnorm
ADAR_002,MtoVnorm
ADAR_002,NtoDnorm
ADAR_002,NtoSnorm
ADAR_002,NtoTnorm
ADAR_002,QtoRnorm
ADAR_002,RtoGnorm
ADAR_002,StoGnorm
ADAR_002,TtoAnorm.y
ADAR_002,YtoCnorm
ADAR_002,genehigh_impactADAReditingnormalized
ADAR_002,genehigh_impactAGnormalized
ADAR_002,genehigh_impactAllnormalized
ADAR_002,genemoderate_impactADAReditingnormalized
ADAR_002,genemoderate_impactAGnormalized
ADAR_002,genemoderate_impactAllnormalized
ADAR_002,transcripthigh_impactADAReditingnormalized
ADAR_002,transcripthigh_impactAGnormalized
ADAR_002,transcripthigh_impactAllnormalized
ADAR_002,transcriptmoderate_impactADAReditingnormalized
ADAR_002,transcriptmoderate_impactAGnormalized
ADAR_002,transcriptmoderate_impactAllnormalized
ADAR_007,AtoGnorm
ADAR_007,AtoTnorm
ADAR_007,CtoAnorm
ADAR_007,CtoGnorm
ADAR_007,CtoTnorm
ADAR_007,GtoAnorm
ADAR_007,GtoCnorm
ADAR_007,GtoTnorm
ADAR_007,TtoAnorm.x
ADAR_007,TtoCnorm
ADAR_007,TtoGnorm
ADAR_007,DtoGnorm
ADAR_007,EtoGnorm
ADAR_007,ItoVnorm
ADAR_007,KtoEnorm
ADAR_007,MtoVnorm
ADAR_007,NtoDnorm
ADAR_007,NtoSnorm
ADAR_007,NtoTnorm
ADAR_007,QtoRnorm
ADAR_007,RtoGnorm
ADAR_007,StoGnorm
ADAR_007,TtoAnorm.y
ADAR_007,YtoCnorm
ADAR_007,genehigh_impactADAReditingnormalized
ADAR_007,genehigh_impactAGnormalized
ADAR_007,genehigh_impactAllnormalized
ADAR_007,genemoderate_impactADAReditingnormalized
ADAR_007,genemoderate_impactAGnormalized
ADAR_007,genemoderate_impactAllnormalized
ADAR_007,transcripthigh_impactADAReditingnormalized
ADAR_007,transcripthigh_impactAGnormalized
ADAR_007,transcripthigh_impactAllnormalized
ADAR_007,transcriptmoderate_impactADAReditingnormalized
ADAR_007,transcriptmoderate_impactAGnormalized
ADAR_007,transcriptmoderate_impactAllnormalized
ADARB1_004,AtoGnorm
ADARB1_004,AtoTnorm
ADARB1_004,CtoAnorm
ADARB1_004,CtoGnorm
ADARB1_004,CtoTnorm
ADARB1_004,GtoAnorm
ADARB1_004,GtoCnorm
ADARB1_004,GtoTnorm
ADARB1_004,TtoAnorm.x
ADARB1_004,TtoCnorm
ADARB1_004,TtoGnorm
ADARB1_004,DtoGnorm
ADARB1_004,EtoGnorm
ADARB1_004,ItoVnorm
ADARB1_004,KtoEnorm
ADARB1_004,MtoVnorm
ADARB1_004,NtoDnorm
ADARB1_004,NtoSnorm
ADARB1_004,NtoTnorm
ADARB1_004,QtoRnorm
ADARB1_004,RtoGnorm
ADARB1_004,StoGnorm
ADARB1_004,TtoAnorm.y
ADARB1_004,YtoCnorm
ADARB1_004,genehigh_impactADAReditingnormalized
ADARB1_004,genehigh_impactAGnormalized
ADARB1_004,genehigh_impactAllnormalized
