ADAR1p110,ItoVnorm
ADAR1p110,KtoEnorm
ADAR1p110,MtoVnorm
ADAR1p110,NtoDnorm
ADAR1p110,NtoSnorm
ADAR1p110,NtoTnorm
ADAR1p110,QtoRnorm
ADAR1p110,RtoGnorm
ADAR1p110,StoGnorm
ADAR1p110,TtoAnorm.y
ADAR1p110,YtoCnorm
ADAR1p110,genehigh_impactADAReditingnormalized
ADAR1p110,genehigh_impactAllnormalized
ADAR1p110,genemoderate_impactADAReditingnormalized
ADAR1p110,genemoderate_impactAllnormalized
ADAR1p110,transcripthigh_impactADAReditingnormalized
ADAR1p110,transcripthigh_impactAllnormalized
ADAR1p110,transcriptmoderate_impactADAReditingnormalized
ADAR1p110,transcriptmoderate_impactAllnormalized
ADAR1p80,AtoGnorm
ADAR1p80,AtoTnorm
ADAR1p80,CtoAnorm
ADAR1p80,CtoGnorm
ADAR1p80,CtoTnorm
ADAR1p80,GtoAnorm
ADAR1p80,GtoCnorm
ADAR1p80,GtoTnorm
ADAR1p80,TtoAnorm.x
ADAR1p80,TtoCnorm
ADAR1p80,TtoGnorm
ADAR1p80,DtoGnorm
ADAR1p80,EtoGnorm
ADAR1p80,ItoVnorm
ADAR1p80,KtoEnorm
ADAR1p80,MtoVnorm
ADAR1p80,NtoDnorm
ADAR1p80,NtoSnorm
ADAR1p80,NtoTnorm
ADAR1p80,QtoRnorm
ADAR1p80,RtoGnorm
ADAR1p80,StoGnorm
ADAR1p80,TtoAnorm.y
ADAR1p80,YtoCnorm
ADAR1p80,genehigh_impactADAReditingnormalized
ADAR1p80,genehigh_impactAllnormalized
ADAR1p80,genemoderate_impactADAReditingnormalized
ADAR1p80,genemoderate_impactAllnormalized
ADAR1p80,transcripthigh_impactADAReditingnormalized
ADAR1p80,transcripthigh_impactAllnormalized
ADAR1p80,transcriptmoderate_impactADAReditingnormalized
ADAR1p80,transcriptmoderate_impactAllnormalized
ADARB1p4,AtoGnorm
ADARB1p4,AtoTnorm
ADARB1p4,CtoAnorm
ADARB1p4,CtoGnorm
ADARB1p4,CtoTnorm
ADARB1p4,GtoAnorm
ADARB1p4,GtoCnorm
ADARB1p4,GtoTnorm
ADARB1p4,TtoAnorm.x
ADARB1p4,TtoCnorm
ADARB1p4,TtoGnorm
ADARB1p4,DtoGnorm
ADARB1p4,EtoGnorm
ADARB1p4,ItoVnorm
ADARB1p4,KtoEnorm
ADARB1p4,MtoVnorm
ADARB1p4,NtoDnorm
ADARB1p4,NtoSnorm
ADARB1p4,NtoTnorm
ADARB1p4,QtoRnorm
ADARB1p4,RtoGnorm
